Customer ID,Sold Date,Subscription Status,Customer Source,Subscription Source,Latitude,Longitude,Customer Status,Zip Code
1201924,9/16/2025,Active,Google,Google,39.842503,-75.126678,Active,8093
1201925,9/16/2025,Frozen,Google,Google,39.981869,-75.42337,Active,
1201927,9/18/2025,Active,Google Local,Google Local,39.759644,-75.875038,Active,19352
1201930,9/16/2025,Active,Google Local - Hillsborough,Google Local - Hillsborough,40.550022,-74.527992,Active,8880
1201931,9/16/2025,Frozen,Google,Google,39.960331,-75.857353,Active,19320
1201939,9/16/2025,Active,Unknown Source,Unknown Source,39.959702,-75.074432,Active,8110
1201940,9/16/2025,Active,Previous Customer,Previous Customer,40.042259,-75.109604,Active,19120
1201948,9/16/2025,Active,Other,Other,39.843845,-75.239105,Active,8066
1201951,9/16/2025,Frozen,Google Local - Hillsborough,Google Local - Hillsborough,40.568092,-74.455643,Active,8854
1201952,9/16/2025,Active,Google Local - Hillsborough,Google Local - Hillsborough,40.514885,-74.27285,Active,8861
1201956,9/16/2025,Frozen,Google Local - Hillsborough,Google Local - Hillsborough,40.32782,-74.558617,Active,8536
1201958,9/16/2025,Frozen,Google Adwords - VERIFIED,Google Adwords - VERIFIED,40.251564,-75.365143,Active,19438
1201960,9/16/2025,Active,Google,Google,40.063709,-75.109169,Active,19012
1201963,9/16/2025,Active,Google,Google,40.380527,-74.96019,Active,18938
1201972,9/16/2025,Active,Google Adwords - VERIFIED,Google Adwords - VERIFIED,39.854832,-75.573151,Active,19317
1201977,9/17/2025,Active,Customer Referral,Customer Referral,40.022984,-75.524467,Active,19355
1201980,9/16/2025,Active,Google,Google,40.022778,-75.116524,Active,19120
1201982,9/16/2025,Active,Google Local - Bethlehem,Google Local - Bethlehem,40.611031,-75.478233,Active,18102
1201983,9/17/2025,Active,Google,Google,39.973301,-75.2687,Active,19151
1201985,9/16/2025,Active,Google,Google,40.177097,-75.045212,Active,18966
1201992,9/16/2025,Active,Google Local - Hillsborough,Google Local - Hillsborough,40.543274,-74.284943,Active,7095
1201993,9/17/2025,Active,Google,Google,40.313839,-75.150597,Active,18901
1201997,9/17/2025,Active,Google,Google,40.375977,-75.459709,Active,18073
1201999,9/16/2025,Frozen,Google Local - Bethlehem,Google Local - Bethlehem,40.86919,-75.217484,Active,18013
1202000,9/16/2025,Frozen,Google,Google,40.230957,-75.662956,Active,19465
1202001,9/16/2025,Active,Customer Referral,Customer Referral,39.925488,-75.238632,Active,19142
1202003,9/17/2025,Frozen,Google,Google,39.766541,-75.506989,Active,19803
1202003,9/23/2025,Active,Google,Google,39.766541,-75.506989,Active,19803
1202010,9/17/2025,Active,Google Local - Philly,Google Local - Philly,40.057949,-75.018661,Active,19136
1202014,9/17/2025,Active,Referral CAW,Referral CAW,40.607491,-75.465591,Active,18102
1202015,9/17/2025,Active,Google Local - Hillsborough,Google Local - Hillsborough,40.600769,-74.327477,Active,7067
1202018,9/17/2025,Frozen,Best Pick Reports,Best Pick Reports,40.010231,-75.727989,Active,19335
1202021,9/17/2025,Active,Google Local - Voorhees,Google Local - Voorhees,39.917896,-75.035172,Active,8002
1202022,9/17/2025,Active,Google Adwords - VERIFIED,Google Adwords - VERIFIED,40.288082,-75.986427,Active,19540
1202023,9/17/2025,Active,Google Local - West Chtr.,Google Local - West Chtr.,40.325344,-76.082031,Active,19565
1202028,9/17/2025,Frozen,Google,Google,40.094582,-75.674332,Active,19425
1202029,9/18/2025,Frozen,Previous Customer,Previous Customer,40.403442,-75.049843,Active,18933
1202034,9/17/2025,Active,Google Local - Philly,Google Local - Philly,40.020901,-75.06781,Active,19124
1202035,9/17/2025,Active,Self Generated,Self Generated,39.888401,-75.420372,Active,19063
1202041,9/17/2025,Frozen,Google Local,Google Local,39.996719,-75.815636,Active,19320
1202042,9/17/2025,Active,Google,Google,39.951279,-75.259811,Active,19082
1202044,9/17/2025,Active,Unknown Source,Unknown Source,39.913025,-74.900009,Active,8053
1202047,9/17/2025,Frozen,Google,Google,39.88203,-75.362434,Active,19086
1202049,9/25/2025,Active,Google Local - Philly,Google Local - Philly,39.981586,-75.22744,Active,19131
1202051,9/17/2025,Active,Google Local - Philly,Google Local - Philly,39.937847,-75.146538,Active,19147
1202053,9/17/2025,Active,Google Local - West Chtr.,Google Local - West Chtr.,39.863144,-75.384972,Active,19015
1202055,9/17/2025,Frozen,Google Local - West Chtr.,Google Local - West Chtr.,40.040993,-75.778008,Active,19335
1202056,9/17/2025,Frozen,Google Local - Philly,Google Local - Philly,40.053101,-75.146355,Active,19126
1202057,9/17/2025,Active,Google Local - Voorhees,Google Local - Voorhees,39.793346,-75.204094,Active,8061
1202059,9/17/2025,Active,Google,Google,40.577835,-75.463631,Active,18103
1202060,9/17/2025,Frozen,Google,Google,40.624321,-75.367012,Active,18018
1202063,9/17/2025,Frozen,Google,Google,40.273754,-75.597878,Active,19464
1202064,9/17/2025,Frozen,Google Local - Wilmington,Google Local - Wilmington,39.795238,-75.494446,Active,19803
1202065,9/17/2025,Active,Google,Google,39.965611,-75.536911,Active,19382
1202066,9/17/2025,Active,Google Local - Lindenwold,Google Local - Lindenwold,39.936134,-75.146202,Active,19147
1202067,9/17/2025,Active,Google Local - West Chtr.,Google Local - West Chtr.,39.759537,-76.002228,Active,19363
1202074,9/17/2025,Frozen,Google,Google,39.756962,-75.542946,Active,19802
1202079,9/17/2025,Frozen,Customer Call In,Customer Call In,40.217289,-74.950394,Active,18940
1202080,9/17/2025,Frozen,Google Local - West Chtr.,Google Local - West Chtr.,39.759869,-76.000763,Active,19363
1202082,9/17/2025,Frozen,Google Local,Google Local,39.891586,-75.350052,Active,19081
1202086,9/17/2025,Active,Google,Google,40.431431,-75.740372,Active,19522
1202087,9/17/2025,Active,Angi,Angi,40.643143,-75.413612,Active,18018
1202088,9/17/2025,Active,Google,Google,40.760307,-75.453537,Active,18014
1202094,9/17/2025,Active,Google,Google,39.90255,-75.120354,Active,8030
1202095,9/22/2025,Active,Google,Google,39.734039,-75.612221,Active,19805
1202096,9/17/2025,Frozen,Google Local,Google Local,40.260384,-75.621712,Active,19464
1202097,9/18/2025,Active,Referral CAW,Referral CAW,40.213512,-74.985611,Active,18954
1202100,9/17/2025,Frozen,Google Local - Bethlehem,Google Local - Bethlehem,40.519711,-75.448898,Active,18036
1202101,9/17/2025,Active,Google,Google,39.855988,-75.442848,Active,19014
1202104,9/17/2025,Active,Google Local - West Chtr.,Google Local - West Chtr.,39.891014,-75.92067,Active,19330
1202105,9/17/2025,Active,Google,Google,40.095398,-74.930565,Active,19020
1202111,9/17/2025,Active,Google,Google,39.856651,-74.757614,Active,8088
1202113,9/18/2025,Active,Customer Referral,Customer Referral,40.25742,-75.632607,Active,19464
1202117,11/3/2025,Active,Angi,Angi,40.575321,-75.462532,Active,18103
1202118,9/18/2025,Active,Angi,Angi,39.875553,-75.352493,Active,19094
1202120,9/18/2025,Active,Google,Google,40.678982,-75.400551,Active,18017
1202122,9/18/2025,Active,Google,Google,40.006218,-75.56797,Active,19380
1202124,9/18/2025,Active,Google,Google,39.980118,-75.533913,Active,19380
1202125,9/18/2025,Active,Google Local - West Chtr.,Google Local - West Chtr.,39.971218,-75.645592,Active,19380
1202126,9/25/2025,Active,Google Local - Philly,Google Local - Philly,40.058479,-75.047127,Active,19152
1202129,9/18/2025,Active,Google Local - Bethlehem,Google Local - Bethlehem,40.865505,-75.26461,Active,18072
1202132,9/18/2025,Active,Google,Google,39.90271,-75.029007,Active,8033
1202133,9/18/2025,Active,Google,Google,40.275055,-75.154198,Active,18976
1202134,9/18/2025,Active,Google Local - West Chtr.,Google Local - West Chtr.,39.967434,-75.273315,Active,19082
1202138,9/18/2025,Active,Google,Google,39.743835,-75.027565,Active,8012
1202140,9/18/2025,Active,Google Local - Bethlehem,Google Local - Bethlehem,40.689999,-75.218887,Active,18042
1202141,9/18/2025,Active,Google,Google,40.536266,-74.281174,Active,8861
1202142,9/18/2025,Active,Google,Google,40.232182,-75.146011,Active,18976
1202144,9/19/2025,Frozen,Google,Google,39.998241,-75.065445,Active,19137
1202145,9/24/2025,Active,Google,Google,40.032036,-75.159126,Active,19144
1202147,9/18/2025,Active,Google,Google,39.979134,-75.312767,Active,19083
1202148,9/19/2025,Active,Google,Google,39.983555,-75.711708,Active,19335
1202149,9/18/2025,Active,Google,Unknown Source,40.01733,-75.718117,Active,19335
1202151,9/18/2025,Frozen,Google,Google,39.977222,-75.603447,Active,19380
1202152,9/18/2025,Active,Google Local - Bethlehem,Google Local - Bethlehem,40.679501,-75.376328,Active,18017
1202153,9/18/2025,Active,Google Adwords - VERIFIED,Google Adwords - VERIFIED,40.613171,-75.470406,Active,18102
1202154,9/18/2025,Active,Google,Google,39.807186,-75.031403,Active,8021
1202157,9/18/2025,Active,Customer Referral,Customer Referral,39.778442,-74.855034,Active,8004
1202158,9/18/2025,Frozen,Customer Call In,Customer Call In,40.654957,-74.452637,Active,7059
1202162,9/18/2025,Active,Google,Google,40.063145,-75.419594,Active,19087
1202166,9/18/2025,Frozen,Google,Google,40.341034,-75.213211,Active,18944
1202174,9/18/2025,Active,Google Adwords - VERIFIED,Google Adwords - VERIFIED,40.050278,-75.470177,Active,19301
1202177,9/18/2025,Active,Google Local - Bethlehem,Google Local - Bethlehem,40.54554,-75.409172,Active,18034
1202178,9/18/2025,Active,Google Local - Wilmington,Unknown Source,39.65564,-75.763725,Active,19713
1202180,10/6/2025,Active,Google,Google,40.39143,-74.66214,Active,8540
1202181,9/18/2025,Frozen,Unknown Source,Unknown Source,39.9599,-75.346367,Active,19008
1202182,9/18/2025,Frozen,Referral CAW,Referral CAW,39.995319,-75.686676,Active,19335
1202184,9/18/2025,Active,Best Pick Reports,Best Pick Reports,39.876099,-75.078445,Active,8035
1202185,9/22/2025,Active,Google,Google,40.038689,-75.166779,Active,19144
1202188,9/18/2025,Frozen,Google,Google,40.376717,-75.182602,Active,18944
1202189,9/18/2025,Frozen,Customer Referral,Customer Referral,39.563366,-75.659019,Active,19720
1202190,9/18/2025,Active,Google,Google,40.070175,-75.123863,Active,19027
1202202,9/19/2025,Active,SameDayAI,SameDayAI,40.049973,-75.415054,Active,19333
1202206,9/19/2025,Active,Google,Google,40.14064,-75.532875,Active,19460
1202209,9/19/2025,Active,Google Local - Lindenwold,Google Local - Lindenwold,39.801979,-75.008232,Active,8021
1202211,9/19/2025,Active,Google,Google,40.065109,-74.921814,Active,8010
1202213,9/19/2025,Frozen,Google Local - Philly,Google Local - Philly,40.106518,-75.158493,Active,19038
1202214,9/19/2025,Active,Google Local - N. Wales,Google Local - N. Wales,40.158108,-75.274956,Active,19422
1202217,9/19/2025,Active,Employee Referral,Employee Referral,40.273609,-75.398712,Active,19438
1202218,9/19/2025,Frozen,Google Local - N. Wales,Google Local - N. Wales,40.23069,-75.653717,Active,19465
1202220,9/19/2025,Active,GLF Customer Call In,GLF Customer Call In,40.192917,-75.96257,Active,17555
1202222,9/19/2025,Active,Self Generated,Self Generated,40.0009,-75.12381,Active,19134
1202222,9/19/2025,Active,Self Generated,Self Generated,40.0009,-75.12381,Active,19134
1202223,9/19/2025,Frozen,Google Local - Lindenwold,Google Local - Lindenwold,40.70916,-75.166435,Active,8865
1202229,9/19/2025,Active,Google Local - Voorhees,Google Local - Voorhees,39.946026,-74.89724,Active,8054
1202234,9/19/2025,Frozen,Customer Referral,Customer Referral,40.043865,-75.591736,Active,19341
1202235,9/19/2025,Frozen,Angi,Angi,40.526287,-74.604034,Active,8844
1202239,9/19/2025,Active,Google,Google,39.763264,-75.92617,Active,19363
1202241,9/19/2025,Active,Google Local - Hillsborough,Google Local - Hillsborough,40.655453,-74.397011,Active,7076
1202242,9/19/2025,Frozen,Google Local - N. Wales,Google Local - N. Wales,40.204185,-74.852661,Active,19067
1202244,9/19/2025,Active,Google Local - Voorhees,Google Local - Voorhees,39.398254,-75.037506,Active,8332
1202245,9/19/2025,Active,Unknown Source,Unknown Source,39.987011,-75.133026,Active,19133
1202247,9/19/2025,Active,Google Local - Voorhees,Google Local - Voorhees,39.974899,-74.779366,Active,8048
1202252,9/23/2025,Active,Previous Customer,Previous Customer,40.003525,-75.550392,Active,19380
1202254,9/19/2025,Frozen,Google Local - N. Wales,Google Local - N. Wales,40.152939,-75.308868,Active,19422
1202255,9/19/2025,Frozen,Google,Google,40.328674,-75.549072,Active,18074
1202257,9/19/2025,Active,Google Local,Google Local,40.008289,-75.635895,Active,19380
1202263,9/19/2025,Frozen,Customer Referral,Customer Referral,39.733749,-75.830704,Active,19350
1202264,9/25/2025,Active,Google,Google,40.667698,-75.347336,Active,18017
1202265,10/3/2025,Active,Customer Referral,Customer Referral,40.21524,-74.654358,Active,8690
1202266,9/19/2025,Active,Google Local,Google Local,39.946434,-75.183983,Active,19146
1202267,9/19/2025,Active,Referral CAW,Referral CAW,39.851082,-75.697433,Active,19348
1202269,9/19/2025,Active,Google,Google,40.068893,-75.154457,Active,19138-1419
1202270,9/19/2025,Active,Google,Google,40.162701,-74.917793,Active,19047
1202271,9/19/2025,Active,Customer Call In,Customer Call In,40.642498,-74.22319,Active,7036
1202273,9/19/2025,Frozen,Branch Inside/Outside Sales,Branch Inside/Outside Sales,40.244011,-74.920578,Active,18940
1202273,9/22/2025,Active,Branch Inside/Outside Sales,Branch Inside/Outside Sales,40.244011,-74.920578,Active,18940
1202275,9/25/2025,Active,Google Local - Hillsborough,Google Local - Hillsborough,40.35997,-74.010223,Active,7760
1202280,10/10/2025,Active,Angi,Angi,40.293213,-74.001846,Active,7740
1202282,9/20/2025,Active,Google,Google,40.205006,-74.960625,Active,18966
1202283,9/23/2025,Active,Google,Google,39.813225,-75.101601,Active,8096
1202285,9/20/2025,Active,SameDayAI,SameDayAI,40.01918,-75.612076,Active,19380
1202286,9/20/2025,Active,Best Pick Reports,Best Pick Reports,39.75946,-75.008331,Active,8081
1202290,9/20/2025,Active,Google,Google,39.713318,-75.084335,Active,8080
1202291,9/23/2025,Frozen,Google,Google,40.066139,-75.645996,Active,19425
1202292,9/20/2025,Active,Google,Google,39.919983,-74.916061,Active,8054
1202294,9/20/2025,Active,Customer Referral,Customer Referral,39.918648,-75.396294,Active,19063
1202296,9/24/2025,Active,Google,Google,40.050293,-75.669373,Active,19341
1202298,9/23/2025,Frozen,Google,Google,40.721012,-75.529419,Active,18059
1202299,9/22/2025,Frozen,Influencer,Influencer,40.107468,-75.826134,Active,19344
1202305,9/25/2025,Active,Google,Google,40.111534,-75.855751,Active,19344
1202312,9/22/2025,Active,Google,Google,40.37096,-75.481194,Active,18076
1202313,9/22/2025,Active,Google,Google,39.852997,-75.498375,Active,19060
1202314,9/25/2025,Active,Customer Referral,Customer Referral,40.011509,-75.187988,Active,19129
1202315,9/22/2025,Active,Google,Google,39.940735,-75.175072,Active,19103
1202319,9/24/2025,Active,Google,Google,40.151684,-75.053085,Active,19006
1202320,9/22/2025,Active,Angi,Angi,39.941158,-75.297859,Active,19026
1202325,9/22/2025,Active,SameDayAI,SameDayAI,40.678886,-75.469147,Active,18067
1202332,9/22/2025,Active,Google Local - Media,Google Local - Media,39.924435,-75.456299,Active,19063
1202333,9/22/2025,Active,Google Local - Wilmington,Google Local - Wilmington,39.753124,-75.533211,Active,19802
1202334,9/22/2025,Frozen,Google,Google,39.830826,-75.460213,Active,19061
1202335,9/22/2025,Active,Google Local - Hillsborough,Google Local - Hillsborough,40.66325,-74.388268,Active,7076
1202336,9/22/2025,Active,Google Local - Wilmington,Google Local - Wilmington,39.660595,-75.561478,Active,19720
1202337,9/22/2025,Active,Google Local - Voorhees,Google Local - Voorhees,40.060059,-74.893295,Active,8010
1202338,9/22/2025,Active,Google Local - West Chtr.,Google Local - West Chtr.,39.961651,-75.2575,Active,19082
1202339,9/22/2025,Frozen,Google Local - West Chtr.,Google Local - West Chtr.,39.93779,-75.625252,Active,19382
1202340,9/22/2025,Frozen,Google Local - Hillsborough,Google Local - Hillsborough,40.52964,-74.452888,Active,8854
1202341,9/22/2025,Active,Google Local - Philly,Google Local - Philly,40.003517,-75.174217,Active,19132
1202345,9/22/2025,Frozen,Google Local - Philly,Google Local - Philly,40.056267,-75.08062,Active,19111
1202353,9/22/2025,Frozen,Previous Customer,Previous Customer,40.122398,-75.34166,Active,19401
1202354,9/22/2025,Active,Google,Google,40.317509,-75.934654,Active,19611
1202355,9/22/2025,Active,Google Local - Voorhees,Google Local - Voorhees,39.925274,-75.049568,Active,8002
1202356,9/24/2025,Active,Google,Google,40.12093,-75.361221,Active,19401
1202360,9/22/2025,Active,Facebook,Facebook,39.929054,-75.332497,Active,19064
1202361,9/22/2025,Active,Customer Referral,Customer Referral,39.78867,-75.767288,Active,19350
1202362,9/22/2025,Active,Unknown Source,Unknown Source,39.719948,-75.043884,Active,8080
1202363,9/22/2025,Frozen,Google Local - Voorhees,Google Local - Voorhees,39.97472,-74.78817,Active,8048
1202366,9/22/2025,Active,Google Adwords - VERIFIED,Google Adwords - VERIFIED,39.705353,-74.985825,Active,8094
1202371,9/22/2025,Active,Google,Google,40.441231,-74.303459,Active,8857
1202372,9/22/2025,Active,Google Local - Hillsborough,Google Local - Hillsborough,40.349945,-74.669434,Active,8540
1202373,9/22/2025,Active,Google Local - Voorhees,Google Local - Voorhees,39.398506,-75.061226,Active,8332
1202377,9/23/2025,Active,Google Local - Voorhees,Google Local - Voorhees,40.026318,-74.897919,Active,8046
1202379,9/22/2025,Frozen,Google,Google,40.074211,-75.85556,Active,19344
1202387,9/22/2025,Active,Google Local - Philly,Google Local - Philly,40.009041,-75.157379,Active,19140
1202389,9/22/2025,Active,Google,Google,40.083466,-75.367409,Active,19406
1202390,9/22/2025,Active,Google,Google,40.022388,-75.162682,Active,19144
1202394,9/22/2025,Active,Google Local - Philly,Google Local - Philly,39.978367,-75.125648,Active,19125
1202396,9/22/2025,Active,Referral CAW,Referral CAW,39.86356,-75.368439,Active,19013
1202398,9/22/2025,Frozen,Google,Google,39.892921,-75.851051,Active,19330
1202402,9/22/2025,Active,Google Local - Voorhees,Google Local - Voorhees,39.869308,-74.839043,Active,8055
1202407,9/22/2025,Frozen,Google Local,Google Local,40.23291,-75.287582,Active,19446
1202408,9/24/2025,Active,Google Local - Philly,Google Local - Philly,40.049149,-75.056381,Active,19152
1202409,9/26/2025,Active,Google,Google,40.321365,-75.731041,Active,19512
1202410,9/23/2025,Frozen,Angi,Angi,40.518147,-74.265656,Active,8861
1202413,10/1/2025,Active,Unknown Source,Unknown Source,40.295685,-75.855492,Active,19606
1202414,9/22/2025,Frozen,Google Local - Voorhees,Google Local - Voorhees,39.887562,-74.905304,Active,8053
1202415,9/22/2025,Active,Google,Google,39.496094,-75.033318,Active,8360
1202416,9/22/2025,Active,Home Advisors,Home Advisors,39.833183,-75.441826,Active,19061
1202417,9/22/2025,Active,Google,Google,39.704388,-74.952103,Active,8081
1202418,9/22/2025,Active,Unknown Source,Unknown Source,39.573994,-75.664772,Active,19701
1202419,9/24/2025,Frozen,Google Local - Hillsborough,Google Local - Hillsborough,40.601967,-74.312691,Active,7067
1202421,9/22/2025,Frozen,Google,Google,40.104748,-74.848892,Active,19007
1202425,9/22/2025,Frozen,Google Local - Bethlehem,Google Local - Bethlehem,40.713577,-75.487411,Active,18067
1202426,9/23/2025,Active,Google Local,Google Local,40.124382,-75.464035,Active,19403
1202428,9/24/2025,Active,Google Local,Google Local,39.979988,-75.803574,Active,19320
1202430,9/29/2025,Active,Marketing Mailer,Marketing Mailer,40.353283,-74.965599,Active,18938
1202431,9/22/2025,Frozen,Google,Google,39.966816,-75.974167,Active,19310
1202432,9/22/2025,Frozen,Google,Google,39.604362,-75.779854,Active,19702
1202435,9/22/2025,Frozen,Google,Google,40.353214,-75.762489,Active,19547
1202442,9/22/2025,Active,GLF Customer Call In,GLF Customer Call In,39.797283,-75.194901,Active,8061
1202443,9/22/2025,Active,Google Local,Google,39.72834,-74.886833,Active,8089
1202444,9/22/2025,Frozen,Google,Google,40.655678,-75.311897,Active,18020
1202446,9/22/2025,Active,Google,Google,40.332169,-75.913498,Active,19602
1202448,9/22/2025,Active,Google,Google,40.2356,-74.863167,Active,19067
1202450,9/22/2025,Frozen,Google,Google,39.889202,-75.28186,Active,19032
1202451,9/22/2025,Frozen,Google Local,Google Local,40.046791,-75.392105,Active,19087
1202452,9/22/2025,Active,Google,Google,40.617065,-74.420647,Active,7060
1202453,9/22/2025,Active,Truck,Truck,40.021648,-75.460938,Active,19312
1202454,10/1/2025,Frozen,Google Local - Hillsborough,Google Local - Hillsborough,40.470802,-74.315125,Active,8859
1202459,9/23/2025,Active,Google Local - N. Wales,Google Local - N. Wales,40.387386,-75.307037,Active,18960
1202461,9/23/2025,Active,Google Local - West Chtr.,Google Local - West Chtr.,39.761181,-76.013802,Active,19363
1202463,9/23/2025,Frozen,Google Adwords - VERIFIED,Google Adwords - VERIFIED,40.60342,-74.644264,Active,8807
1202465,9/23/2025,Frozen,Google Local - West Chtr.,Google Local - West Chtr.,39.863693,-75.712685,Active,19348
1202466,9/23/2025,Active,Google Local - West Chtr.,Google Local - West Chtr.,39.933144,-75.38868,Active,19063
1202467,9/23/2025,Active,Google Local,Google Local,40.351063,-74.46212,Active,8831
1202468,9/23/2025,Frozen,Google Local - West Chtr.,Google Local - West Chtr.,39.962288,-75.527519,Active,19382
1202469,9/23/2025,Active,Google Local - N. Wales,Google Local - N. Wales,40.249004,-75.286552,Active,19446
1202472,9/23/2025,Frozen,Google,Google,39.93745,-74.92382,Active,8054
1202472,9/29/2025,Active,Google,Google,39.93745,-74.92382,Active,8054
1202473,9/23/2025,Frozen,Customer Call In,Customer Call In,39.153229,-75.542816,Active,19904
1202475,9/23/2025,Active,Google,Google,40.184044,-75.551674,Active,19475
1202476,9/23/2025,Frozen,Google,Google,39.974438,-74.920937,Active,8057
1202477,9/23/2025,Active,Truck,Truck,39.9356,-75.181519,Active,19146
1202478,9/23/2025,Active,Unknown Source,Unknown Source,40.621185,-75.485847,Active,18052
1202479,9/23/2025,Frozen,Unknown Source,Unknown Source,39.896458,-75.433105,Active,19063
1202480,9/24/2025,Frozen,Google Local - Philly,Google Local - Philly,40.036884,-75.065498,Active,19149
1202484,9/23/2025,Frozen,Google Local - N. Wales,Google Local - N. Wales,40.085644,-75.254814,Active,19444
1202485,9/23/2025,Active,GLF Customer Call In,GLF Customer Call In,40.163662,-74.81369,Active,19054
1202486,9/23/2025,Active,Google,Google,39.983238,-75.815636,Active,19320
1202488,9/23/2025,Frozen,Google Local - Philly,Google Local - Philly,40.014942,-75.090317,Active,19124
1202489,9/23/2025,Frozen,Google Local - Hillsborough,Google Local - Hillsborough,40.658394,-74.635208,Active,7921
1202492,9/23/2025,Active,Google Local - Philly,Google Local - Philly,39.982281,-75.18737,Active,19121
1202493,9/23/2025,Frozen,Google,Google,40.205097,-75.232414,Active,19002
1202495,9/23/2025,Frozen,Unknown Source,Unknown Source,39.982674,-75.805725,Active,19320
1202496,9/25/2025,Active,Google Local - Bethlehem,Google Local - Bethlehem,40.617561,-75.460632,Active,18102
1202502,9/23/2025,Frozen,Google,Google,40.550381,-74.370667,Active,8840
1202505,9/23/2025,Frozen,Google,Google,39.784359,-75.938072,Active,19363
1202506,9/23/2025,Active,Google,Google,39.650105,-75.758942,Active,19713
1202511,9/23/2025,Active,Google Local - Voorhees,Google Local - Voorhees,39.493935,-75.002129,Active,8360
1202513,9/23/2025,Active,Google,Google,39.95311,-74.945473,Active,8057
1202515,9/23/2025,Active,Google,Google,40.073025,-75.052612,Active,19152
1202518,9/23/2025,Active,Google,Google,40.686596,-75.223946,Active,18042
1202519,9/23/2025,Frozen,Google,Google,40.600552,-75.498833,Active,18104
1202526,9/23/2025,Frozen,Google,Google,39.470032,-74.987656,Active,8361
1202528,9/23/2025,Active,Google,Google,40.29446,-75.645683,Active,19464
1202534,9/23/2025,Frozen,Google,Google,40.182865,-75.051918,Active,18966
1202537,9/23/2025,Active,Google,Google,40.025475,-75.750031,Active,19335
1202540,9/23/2025,Frozen,Google Local,Google Local,40.380135,-75.044182,Active,18913
1202541,9/23/2025,Active,Google Local - Wilmington,Google Local - Wilmington,39.660435,-75.707726,Active,19713
1202543,9/23/2025,Active,Google,Google,39.894405,-75.297043,Active,19036
1202546,9/23/2025,Frozen,Google Local - Hillsborough,Google Local - Hillsborough,40.459702,-74.868065,Active,8551
1202549,9/23/2025,Active,Google Local,Google Local,39.991982,-75.606438,Active,19380
1202554,9/23/2025,Frozen,Google,Google,40.390549,-75.95285,Active,19605
1202555,9/23/2025,Active,Unknown Source,Unknown Source,40.041367,-75.063225,Active,19149
1202556,9/23/2025,Active,Customer Call In,Customer Call In,40.143814,-75.03038,Active,19006
1202562,11/12/2025,Active,Google,Google,39.784214,-75.539078,Active,19803
1202564,9/23/2025,Active,Previous Customer,Previous Customer,39.965435,-75.244308,Active,19139
1202565,9/23/2025,Frozen,Unknown Source,Unknown Source,40.269768,-75.839302,Active,19508
1202566,9/23/2025,Active,Customer Call In,Customer Call In,39.942661,-75.167374,Active,19146
1202567,9/23/2025,Active,Google,Google,40.203384,-74.966133,Active,18966
1202572,9/24/2025,Active,Google,Google,39.738972,-75.569984,Active,19805
1202574,10/1/2025,Active,Google,Google,40.195656,-74.822975,Active,19067
1202582,9/24/2025,Active,Angi,Angi,40.46151,-74.73558,Active,8844
1202585,9/24/2025,Frozen,Google,Google,39.847008,-75.726715,Active,19348
1202587,9/24/2025,Active,Google,Google,39.950539,-74.975304,Active,8052
1202588,9/24/2025,Frozen,Google Local - N. Wales,Google Local - N. Wales,40.223862,-74.809601,Active,19067
1202589,9/24/2025,Active,Customer Referral,Customer Referral,40.533447,-74.411598,Active,8817
1202592,9/24/2025,Active,Unknown Source,Unknown Source,40.005825,-74.896156,Active,8057
1202593,9/24/2025,Active,Google,Google,40.213535,-74.797112,Active,19067
1202595,9/24/2025,Active,Unknown Source,Unknown Source,40.085972,-75.701927,Active,19335
1202599,10/13/2025,Active,Google Local - Hillsborough,Google Local - Hillsborough,40.340294,-74.267273,Active,7751
1202600,9/24/2025,Active,Google,Google,39.916592,-75.02285,Active,8002
1202601,9/24/2025,Active,Google,Google,39.675823,-74.961327,Active,8094
1202602,9/24/2025,Frozen,Angi,Angi,40.362549,-74.394699,Active,8831
1202604,9/25/2025,Active,Google,Google,40.042229,-74.820602,Active,8016
1202606,9/24/2025,Frozen,Google Local - Lindenwold,Google Local - Lindenwold,40.297245,-74.751289,Active,8648
1202608,5/28/2024,Active,Google,Google,40.247681,-75.25502,Active,19446
1202613,9/24/2025,Active,Google Local - N. Wales,Google Local - N. Wales,40.266022,-75.206879,Active,18914
1202616,9/24/2025,Active,Previous Customer,Previous Customer,40.52639,-75.073639,Active,18972
1202618,9/24/2025,Frozen,Google Adwords - VERIFIED,Google Adwords - VERIFIED,39.986778,-75.323189,Active,19083
1202619,9/24/2025,Frozen,Google,Google,40.583706,-75.454201,Active,18103
1202621,11/20/2025,Active,Google,Google,39.736694,-75.341423,Active,8085
1202623,9/24/2025,Active,Google Local - Lindenwold,Google Local - Lindenwold,40.171314,-75.121048,Active,19040
1202625,9/24/2025,Active,Google Local - Lindenwold,Google Local - Lindenwold,39.967487,-75.146248,Active,19123
1202627,9/25/2025,Active,Google,Google,40.66095,-75.299217,Active,18020
1202629,9/24/2025,Frozen,Employee Referral,Unknown Source,39.996181,-75.573288,Active,19380
1202631,9/24/2025,Active,Google,Google,40.053699,-75.151207,Active,19138
1202632,9/24/2025,Active,Google,Google,39.970089,-75.138977,Active,19122
1202634,9/24/2025,Active,Google,Google,39.918449,-75.178017,Active,19145
1202635,9/24/2025,Active,GLF Customer Call In,GLF Customer Call In,40.022171,-75.461258,Active,19312
