zip_code,city,lat,lon,median_income,population,density,median_age,housing_units,state,county,pop_color,income_color,age_color,housing_color,density_color
19451,Mainland,40.2119,-75.3559,91982.0,15031.0,2488.0,45.0,8245.0,PA,Montgomery,#94c6dc,#00a800,#ff9b00,#ff7d5f,#d99bd9
19453,Mont Clare,40.1364,-75.4999,90850.0,23179.0,1710.0,43.0,9628.0,PA,Montgomery,#79b2d1,#00aa00,#ffa200,#ff7357,#da9dda
19454,North Wales,40.2166,-75.2565,77951.0,17555.0,1650.0,44.0,6128.0,PA,Montgomery,#8cc0d8,#00bf00,#ff9e00,#ff8c6a,#da9dda
19455,North Wales,40.2109,-75.2782,95065.0,24678.0,2195.0,39.0,8431.0,PA,Montgomery,#74afcf,#00a300,#ffaf00,#ff7b5e,#d99cd9
19456,Oaks,40.1318,-75.4596,96249.0,23388.0,1762.0,39.0,7827.0,PA,Montgomery,#78b2d0,#00a100,#ffaf00,#ff8061,#da9dda
19457,Parker Ford,40.1995,-75.5838,98946.0,17801.0,2466.0,43.0,7010.0,PA,Montgomery,#8bbfd8,#009c00,#ffa200,#ff8566,#d99bd9
19460,Phoenixville,40.1267,-75.5272,99173.0,20125.0,1300.0,40.0,7658.0,PA,Montgomery,#83bad5,#009c00,#ffac00,#ff8162,#db9ddb
19462,Plymouth Meeting,40.1077,-75.2796,90592.0,43454.0,10199.0,43.0,15038.0,PA,Montgomery,#3681b5,#00aa00,#ffa200,#ff4c3a,#cd8dcd
19464,Pottstown,40.2635,-75.6172,100945.0,23676.0,1654.0,40.0,5657.0,PA,Montgomery,#78b1d0,#009900,#ffac00,#ff8f6d,#da9dda
19465,Pottstown,40.1919,-75.6653,94693.0,14897.0,1284.0,41.0,7602.0,PA,Montgomery,#95c6dc,#00a300,#ffa900,#ff8162,#db9ddb
19468,Royersford,40.2075,-75.5329,87387.0,24348.0,2192.0,40.0,7206.0,PA,Montgomery,#75afcf,#00af00,#ffac00,#ff8465,#d99cd9
19470,Saint Peters,40.1867,-75.7288,98071.0,25576.0,2780.0,43.0,9735.0,PA,Montgomery,#71acce,#009e00,#ffa200,#ff7257,#d99bd9
19472,Sassamansville,40.3448,-75.5775,89544.0,19461.0,1820.0,45.0,7547.0,PA,Montgomery,#86bbd6,#00ac00,#ff9b00,#ff8263,#da9cda
19473,Schwenksville,40.2471,-75.4602,85056.0,23969.0,2467.0,41.0,9437.0,PA,Montgomery,#77b0d0,#00b300,#ffa900,#ff7458,#d99bd9
19474,Skippack,40.2251,-75.4031,133931.0,39035.0,4732.0,41.0,14239.0,PA,Montgomery,#458cbb,#006400,#ffa900,#ff523e,#d597d5
19475,Spring City,40.1765,-75.5697,109796.0,21673.0,1394.0,39.0,5274.0,PA,Montgomery,#7eb6d3,#008b00,#ffaf00,#ff926f,#db9ddb
19477,Spring House,40.1839,-75.2327,86070.0,15215.0,1690.0,43.0,6602.0,PA,Montgomery,#94c5db,#00b100,#ffa200,#ff8868,#da9dda
19478,Spring Mount,40.2759,-75.4618,91237.0,30373.0,4579.0,41.0,11903.0,PA,Montgomery,#61a1c7,#00a900,#ffa900,#ff634b,#d697d6
19480,Uwchland,40.098,-75.688,100955.0,20784.0,1976.0,39.0,9083.0,PA,Montgomery,#81b8d4,#009900,#ffaf00,#ff775a,#da9cda
19481,Valley Forge,40.0923,-75.4537,84446.0,17379.0,1170.0,39.0,7667.0,PA,Montgomery,#8cc0d9,#00b400,#ffaf00,#ff8162,#db9edb
19482,Valley Forge,40.0803,-75.4554,93691.0,28333.0,3711.0,42.0,9912.0,PA,Montgomery,#68a6ca,#00a500,#ffa500,#ff7156,#d799d7
19484,Valley Forge,40.2119,-75.3559,111400.0,19527.0,1393.0,45.0,6443.0,PA,Montgomery,#85bbd6,#008800,#ff9b00,#ff8a69,#db9ddb
19486,West Point,40.2033,-75.3019,103278.0,38303.0,8125.0,44.0,15067.0,PA,Montgomery,#478ebc,#009500,#ff9e00,#ff4c3a,#d091d0
19490,Worcester,40.1929,-75.3576,123766.0,19945.0,1948.0,40.0,7865.0,PA,Montgomery,#84bad5,#007400,#ffac00,#ff7f61,#da9cda
19492,Zieglerville,40.2901,-75.503,100705.0,13639.0,2177.0,41.0,6962.0,PA,Montgomery,#99c9de,#009a00,#ffa900,#ff8666,#d99cd9
19493,Valley Forge,40.0971,-75.4696,99058.0,23440.0,1735.0,39.0,7613.0,PA,Montgomery,#78b1d0,#009c00,#ffaf00,#ff8162,#da9dda
19494,Valley Forge,40.0971,-75.4696,129238.0,30920.0,5973.0,38.0,11643.0,PA,Montgomery,#5f9fc6,#006b00,#ffb300,#ff644c,#d495d4
19495,Valley Forge,40.0971,-75.4696,89738.0,22063.0,2310.0,44.0,6030.0,PA,Montgomery,#7db5d2,#00ab00,#ff9e00,#ff8c6b,#d99cd9
19496,Valley Forge,40.0971,-75.4696,96891.0,18761.0,2096.0,40.0,5443.0,PA,Montgomery,#88bdd7,#00a000,#ffac00,#ff916e,#da9cda
18001,Lehigh Valley,40.6934,-75.4712,66231.0,20401.0,1704.0,41.0,7041.0,PA,Northampton,#82b9d4,#00d200,#ffa900,#ff8565,#da9dda
18002,Lehigh Valley,40.6656,-75.4262,75120.0,12450.0,1312.0,37.0,6606.0,PA,Northampton,#9dccdf,#00c300,#ffb600,#ff8868,#db9ddb
18003,Lehigh Valley,40.6934,-75.4712,58943.0,15274.0,1129.0,38.0,6528.0,PA,Northampton,#93c5db,#00de00,#ffb300,#ff8968,#db9edb
18011,Alburtis,40.5145,-75.6029,75436.0,19485.0,1055.0,39.0,6269.0,PA,Northampton,#85bbd6,#00c300,#ffaf00,#ff8b6a,#db9edb
18012,Aquashicola,40.8133,-75.592,70996.0,15387.0,1624.0,37.0,7411.0,PA,Northampton,#93c5db,#00ca00,#ffb600,#ff8363,#da9dda
18013,Bangor,40.853,-75.1718,63648.0,15627.0,1148.0,41.0,5680.0,PA,Northampton,#92c4db,#00d600,#ffa900,#ff8f6d,#db9edb
18014,Bath,40.7551,-75.4086,72412.0,19784.0,1088.0,36.0,5571.0,PA,Northampton,#84bad5,#00c800,#ffba00,#ff906e,#db9edb
18015,Bethlehem,40.6002,-75.3805,62818.0,34335.0,5052.0,36.0,13495.0,PA,Northampton,#5497c2,#00d700,#ffba00,#ff5742,#d596d5
18016,Bethlehem,40.6934,-75.4712,71215.0,19126.0,1095.0,36.0,8048.0,PA,Northampton,#87bcd6,#00ca00,#ffba00,#ff7e60,#db9edb
18017,Bethlehem,40.6622,-75.3903,70824.0,16835.0,1204.0,39.0,6683.0,PA,Northampton,#8ec1d9,#00ca00,#ffaf00,#ff8867,#db9edb
18018,Bethlehem,40.6278,-75.3928,65935.0,15023.0,1585.0,36.0,8215.0,PA,Northampton,#94c6dc,#00d200,#ffba00,#ff7d5f,#da9dda
18020,Bethlehem,40.6693,-75.3349,59523.0,32616.0,2487.0,39.0,12010.0,PA,Northampton,#5a9bc4,#00dd00,#ffaf00,#ff624a,#d99bd9
18025,Bethlehem,40.6259,-75.3705,80682.0,27246.0,1903.0,36.0,10680.0,PA,Northampton,#6ca8cb,#00ba00,#ffba00,#ff6b52,#da9cda
18030,Bowmanstown,40.8011,-75.6614,66684.0,27927.0,1916.0,36.0,10440.0,PA,Northampton,#69a7ca,#00d100,#ffba00,#ff6d53,#da9cda
18031,Breinigsville,40.5526,-75.6553,64545.0,11958.0,1600.0,39.0,5051.0,PA,Northampton,#9ecde0,#00d500,#ffaf00,#ff9370,#da9dda
18032,Catasauqua,40.6557,-75.4693,71848.0,14643.0,1070.0,36.0,4509.0,PA,Northampton,#96c7dc,#00c900,#ffba00,#ff9773,#db9edb
18034,Center Valley,40.5396,-75.4242,58402.0,12199.0,1292.0,42.0,5714.0,PA,Northampton,#9ecddf,#00df00,#ffa500,#ff8f6d,#db9ddb
18035,Cherryville,40.751,-75.5394,67091.0,18361.0,1878.0,38.0,6706.0,PA,Northampton,#89bed7,#00d000,#ffb300,#ff8867,#da9cda
18036,Coopersburg,40.5076,-75.3888,71687.0,18751.0,1230.0,40.0,5821.0,PA,Northampton,#88bdd7,#00c900,#ffac00,#ff8e6c,#db9edb
18037,Coplay,40.6701,-75.4955,71673.0,17630.0,1433.0,37.0,6935.0,PA,Northampton,#8cc0d8,#00c900,#ffb600,#ff8666,#db9ddb
18038,Danielsville,40.7866,-75.5186,65949.0,15592.0,836.0,39.0,7629.0,PA,Northampton,#92c4db,#00d200,#ffaf00,#ff8162,#dc9edc
18039,Durham,40.5757,-75.2232,61379.0,19968.0,907.0,41.0,5721.0,PA,Northampton,#84bad5,#00da00,#ffa900,#ff8f6d,#db9edb
18040,Easton,40.7449,-75.2217,83694.0,35478.0,11623.0,40.0,13212.0,PA,Northampton,#5094c0,#00b500,#ffac00,#ff5944,#cb8acb
18041,East Greenville,40.4119,-75.5056,66694.0,15718.0,1091.0,39.0,7270.0,PA,Northampton,#92c4db,#00d100,#ffaf00,#ff8464,#db9edb
18042,Easton,40.6516,-75.224,61562.0,16776.0,1082.0,39.0,5186.0,PA,Northampton,#8ec2d9,#00d900,#ffaf00,#ff9370,#db9edb
18043,Easton,40.6884,-75.2207,71313.0,17989.0,1436.0,36.0,7688.0,PA,Northampton,#8abfd8,#00ca00,#ffba00,#ff8162,#db9ddb
18044,Easton,40.6884,-75.2207,72192.0,11997.0,1216.0,40.0,6656.0,PA,Northampton,#9ecde0,#00c800,#ffac00,#ff8868,#db9edb
18045,Easton,40.6957,-75.2865,74991.0,27372.0,5270.0,39.0,11163.0,PA,Northampton,#6ba8cb,#00c400,#ffaf00,#ff684f,#d596d5
18046,East Texas,40.5476,-75.5613,65036.0,11598.0,1303.0,41.0,5281.0,PA,Northampton,#a0cee0,#00d400,#ffa900,#ff926f,#db9ddb
18049,Emmaus,40.5293,-75.501,74576.0,11728.0,1709.0,38.0,5760.0,PA,Northampton,#9fcee0,#00c400,#ffb300,#ff8e6c,#da9dda
18051,Fogelsville,40.593,-75.6568,65009.0,11992.0,1654.0,36.0,4501.0,PA,Northampton,#9ecde0,#00d400,#ffba00,#ff9773,#da9dda
18052,Whitehall,40.6567,-75.5041,65160.0,20235.0,977.0,40.0,7534.0,PA,Northampton,#83b9d5,#00d400,#ffac00,#ff8263,#db9edb
18053,Germansville,40.7118,-75.7147,72357.0,16214.0,1650.0,42.0,6146.0,PA,Northampton,#90c3da,#00c800,#ffa500,#ff8c6a,#da9dda
18054,Green Lane,40.3534,-75.4351,58378.0,13731.0,826.0,39.0,7143.0,PA,Northampton,#99c9dd,#00df00,#ffaf00,#ff8565,#dc9edc
18055,Hellertown,40.5817,-75.3255,82433.0,17842.0,1662.0,36.0,7013.0,PA,Northampton,#8bbfd8,#00b700,#ffba00,#ff8566,#da9dda
18056,Hereford,40.4491,-75.5491,69916.0,13913.0,985.0,40.0,7029.0,PA,Northampton,#98c9dd,#00cc00,#ffac00,#ff8566,#db9edb
18058,Kunkletown,40.8999,-75.476,63092.0,16823.0,983.0,42.0,5200.0,PA,Northampton,#8ec2d9,#00d700,#ffa500,#ff9270,#db9edb
18059,Laurys Station,40.7177,-75.5335,75472.0,19168.0,996.0,40.0,8060.0,PA,Northampton,#87bcd6,#00c300,#ffac00,#ff7e60,#db9edb
18060,Limeport,40.509,-75.4471,80599.0,33807.0,4435.0,36.0,13050.0,PA,Northampton,#5698c2,#00ba00,#ffba00,#ff5a45,#d698d6
18062,Macungie,40.5285,-75.5666,75602.0,15247.0,1720.0,38.0,5121.0,PA,Northampton,#94c5db,#00c300,#ffb300,#ff9370,#da9dda
18063,Martins Creek,40.7825,-75.1735,75842.0,11585.0,1649.0,41.0,7406.0,PA,Northampton,#a0cee0,#00c200,#ffa900,#ff8364,#da9dda
18064,Nazareth,40.745,-75.3199,67061.0,11812.0,1354.0,41.0,5918.0,PA,Northampton,#9fcee0,#00d000,#ffa900,#ff8d6c,#db9ddb
18065,Neffs,40.6967,-75.6116,61093.0,13519.0,2455.0,38.0,5305.0,PA,Northampton,#99c9de,#00da00,#ffb300,#ff926f,#d99bd9
18066,New Tripoli,40.6545,-75.7417,73774.0,13255.0,1128.0,36.0,5061.0,PA,Northampton,#9acade,#00c500,#ffba00,#ff9370,#db9edb
18067,Northampton,40.6998,-75.4874,73219.0,20334.0,1515.0,38.0,4480.0,PA,Northampton,#83b9d5,#00c600,#ffb300,#ff9873,#da9dda
18068,Old Zionsville,40.4865,-75.5202,65214.0,12950.0,1596.0,40.0,5964.0,PA,Northampton,#9bcbde,#00d300,#ffac00,#ff8d6b,#da9dda
18069,Orefield,40.6248,-75.5974,63115.0,16864.0,1439.0,39.0,5815.0,PA,Northampton,#8ec1d9,#00d700,#ffaf00,#ff8e6c,#db9ddb
18070,Palm,40.4317,-75.5331,68324.0,21083.0,1584.0,37.0,8044.0,PA,Northampton,#80b7d4,#00ce00,#ffb600,#ff7e60,#da9dda
18071,Palmerton,40.817,-75.6011,57116.0,12156.0,1546.0,38.0,7644.0,PA,Northampton,#9ecde0,#00e100,#ffb300,#ff8162,#da9dda
18072,Pen Argyl,40.8518,-75.2701,75791.0,14599.0,987.0,36.0,7084.0,PA,Northampton,#96c7dc,#00c200,#ffba00,#ff8565,#db9edb
18073,Pennsburg,40.3911,-75.4866,75095.0,13449.0,1579.0,37.0,6567.0,PA,Northampton,#9acade,#00c300,#ffb600,#ff8968,#da9dda
18074,Perkiomenville,40.3157,-75.5022,72280.0,15006.0,895.0,38.0,6629.0,PA,Northampton,#94c6dc,#00c800,#ffb300,#ff8868,#db9edb
18076,Red Hill,40.3758,-75.4846,73577.0,11463.0,1807.0,41.0,5039.0,PA,Northampton,#a0cee0,#00c600,#ffa900,#ff9470,#da9dda
18077,Riegelsville,40.5782,-75.2191,68621.0,19361.0,1767.0,36.0,6759.0,PA,Northampton,#86bbd6,#00ce00,#ffba00,#ff8767,#da9dda
18078,Schnecksville,40.6819,-75.6239,57249.0,14541.0,1360.0,36.0,7156.0,PA,Northampton,#96c7dc,#00e000,#ffba00,#ff8465,#db9ddb
18079,Slatedale,40.7455,-75.6592,68080.0,13239.0,1254.0,40.0,7951.0,PA,Northampton,#9acade,#00cf00,#ffac00,#ff7f61,#db9edb
18080,Slatington,40.7345,-75.6186,73400.0,32277.0,2379.0,39.0,12083.0,PA,Northampton,#5b9cc5,#00c600,#ffaf00,#ff614a,#d99bd9
18081,Springtown,40.5565,-75.2893,57629.0,14289.0,1556.0,39.0,7306.0,PA,Northampton,#97c8dd,#00e000,#ffaf00,#ff8364,#da9dda
18083,Stockertown,40.754,-75.2621,60393.0,18956.0,1534.0,38.0,6055.0,PA,Northampton,#87bcd6,#00db00,#ffb300,#ff8c6b,#da9dda
18084,Sumneytown,40.3278,-75.454,75184.0,13153.0,1349.0,37.0,6563.0,PA,Northampton,#9acade,#00c300,#ffb600,#ff8968,#db9ddb
18085,Tatamy,40.7406,-75.2549,75360.0,21388.0,6233.0,42.0,8728.0,PA,Northampton,#7fb6d3,#00c300,#ffa500,#ff795c,#d394d3
18086,Treichlers,40.7361,-75.5449,57243.0,17493.0,1225.0,37.0,5850.0,PA,Northampton,#8cc0d8,#00e000,#ffb600,#ff8e6c,#db9edb
18087,Trexlertown,40.5482,-75.5961,61007.0,19610.0,1776.0,36.0,5151.0,PA,Northampton,#85bbd6,#00da00,#ffba00,#ff9370,#da9dda
18088,Walnutport,40.7615,-75.5657,68595.0,19779.0,1310.0,36.0,6123.0,PA,Northampton,#84bad5,#00ce00,#ffba00,#ff8c6a,#db9ddb
18091,Wind Gap,40.8169,-75.3264,61338.0,18707.0,1719.0,37.0,8010.0,PA,Northampton,#88bdd7,#00da00,#ffb600,#ff7e60,#da9dda
18092,Zionsville,40.4734,-75.5261,65246.0,11779.0,1432.0,37.0,6686.0,PA,Northampton,#9fcee0,#00d300,#ffb600,#ff8867,#db9ddb
18098,Emmaus,40.5395,-75.4969,71766.0,18528.0,943.0,41.0,8129.0,PA,Northampton,#89bdd7,#00c900,#ffa900,#ff7d60,#db9edb
18099,Emmaus,40.5395,-75.4969,69618.0,13603.0,1408.0,38.0,5870.0,PA,Northampton,#99c9de,#00cc00,#ffb300,#ff8e6c,#db9ddb
18101,Allentown,40.6026,-75.4691,75049.0,15286.0,797.0,36.0,5650.0,PA,Northampton,#93c5db,#00c300,#ffba00,#ff8f6d,#dc9edc
18102,Allentown,40.6068,-75.4781,67191.0,19468.0,1452.0,40.0,5044.0,PA,Northampton,#86bbd6,#00d000,#ffac00,#ff9470,#db9ddb
18103,Allentown,40.5891,-75.4645,62249.0,13225.0,1164.0,41.0,5078.0,PA,Northampton,#9acade,#00d800,#ffa900,#ff9370,#db9edb
18104,Allentown,40.6018,-75.5225,58593.0,15486.0,1008.0,41.0,5392.0,PA,Northampton,#93c5db,#00de00,#ffa900,#ff916e,#db9edb
18105,Allentown,40.6084,-75.4902,60708.0,15539.0,939.0,39.0,6101.0,PA,Northampton,#93c5db,#00db00,#ffaf00,#ff8c6b,#db9edb
18106,Allentown,40.5824,-75.5911,70986.0,15833.0,1176.0,41.0,5375.0,PA,Northampton,#92c4db,#00ca00,#ffa900,#ff916f,#db9edb
18109,Allentown,40.6366,-75.4405,57259.0,18815.0,818.0,39.0,5781.0,PA,Northampton,#88bdd7,#00e000,#ffaf00,#ff8e6c,#dc9edc
18195,Allentown,40.5843,-75.6248,64744.0,35067.0,2845.0,38.0,13034.0,PA,Northampton,#5295c1,#00d400,#ffb300,#ff5a45,#d89bd8
19001,Abington,40.1238,-75.1148,56496.0,24291.0,10564.0,37.0,8726.0,PA,Philadelphia,#75afcf,#00e200,#ffb600,#ff795c,#cc8ccc
19002,Ambler,40.1809,-75.2156,46281.0,28468.0,11768.0,34.0,8302.0,PA,Philadelphia,#68a5ca,#00f200,#ffc100,#ff7c5f,#cb8acb
19003,Ardmore,40.002,-75.2966,44700.0,26345.0,15142.0,34.0,10637.0,PA,Philadelphia,#6faacc,#00f500,#ffc100,#ff6c52,#c584c5
19004,Bala Cynwyd,40.0118,-75.2342,49270.0,25359.0,13151.0,38.0,9670.0,PA,Philadelphia,#72adce,#00ed00,#ffb300,#ff7257,#c887c8
19006,Huntingdon Valley,40.1284,-75.0607,49792.0,19282.0,15226.0,32.0,12235.0,PA,Philadelphia,#86bcd6,#00ed00,#ffc800,#ff6049,#c583c5
19007,Bristol,40.1159,-74.8536,49498.0,20154.0,11618.0,33.0,10940.0,PA,Philadelphia,#83b9d5,#00ed00,#ffc400,#ff6950,#cb8acb
19008,Broomall,39.9747,-75.3602,53393.0,20340.0,8248.0,35.0,9865.0,PA,Philadelphia,#83b9d5,#00e700,#ffbd00,#ff7156,#d090d0
19009,Bryn Athyn,40.135,-75.0623,53297.0,28821.0,11698.0,36.0,9802.0,PA,Philadelphia,#66a4c9,#00e700,#ffba00,#ff7256,#cb8acb
19010,Bryn Mawr,40.0236,-75.3295,55071.0,51380.0,13252.0,34.0,22096.0,PA,Philadelphia,#1c6eab,#00e400,#ffc100,#ff1a13,#c887c8
19012,Cheltenham,40.0603,-75.1048,48928.0,25793.0,14241.0,36.0,7920.0,PA,Philadelphia,#71accd,#00ee00,#ffba00,#ff7f61,#c785c7
19013,Chester,39.8498,-75.3747,43906.0,57901.0,17108.0,39.0,25767.0,PA,Philadelphia,#065ea2,#00f600,#ffaf00,#ff0000,#c280c2
19014,Aston,39.8643,-75.4332,44400.0,31490.0,8158.0,32.0,12697.0,PA,Philadelphia,#5e9ec6,#00f500,#ffc800,#ff5d47,#d091d0
19015,Brookhaven,39.8654,-75.3885,56565.0,22210.0,8938.0,34.0,10325.0,PA,Philadelphia,#7cb4d2,#00e200,#ffc100,#ff6e54,#cf8fcf
19016,Chester,39.934,-75.406,63150.0,33149.0,15471.0,36.0,12780.0,PA,Philadelphia,#589ac3,#00d700,#ffba00,#ff5c46,#c583c5
19017,Chester Heights,39.8901,-75.4755,43220.0,22315.0,9749.0,38.0,11639.0,PA,Philadelphia,#7cb4d2,#00f700,#ffb300,#ff644c,#ce8ece
19018,Clifton Heights,39.9218,-75.2876,56093.0,22634.0,13844.0,36.0,7400.0,PA,Philadelphia,#7bb3d1,#00e200,#ffba00,#ff8364,#c786c7
19019,Philadelphia,40.0018,-75.1179,39529.0,19283.0,3866.0,38.0,7830.0,PA,Philadelphia,#86bcd6,#00fd00,#ffb300,#ff8061,#d799d7
19020,Bensalem,40.1109,-74.9378,44309.0,19435.0,10192.0,35.0,9110.0,PA,Philadelphia,#86bbd6,#00f500,#ffbd00,#ff765a,#cd8dcd
19021,Croydon,40.0933,-74.8991,49739.0,23135.0,14059.0,32.0,12226.0,PA,Philadelphia,#79b2d1,#00ed00,#ffc800,#ff6049,#c786c7
19022,Crum Lynne,39.8685,-75.3374,47752.0,38095.0,44662.0,34.0,15800.0,PA,Philadelphia,#488ebd,#00f000,#ffc100,#ff4736,#984c98
19023,Darby,39.9176,-75.2696,47634.0,22048.0,12565.0,37.0,12564.0,PA,Philadelphia,#7db5d2,#00f000,#ffb600,#ff5e47,#c988c9
19025,Dresher,40.1431,-75.1624,62217.0,54632.0,12835.0,37.0,23231.0,PA,Philadelphia,#1166a6,#00d800,#ffb600,#ff120d,#c988c9
19026,Drexel Hill,39.9503,-75.304,53257.0,21211.0,9784.0,35.0,12657.0,PA,Philadelphia,#80b7d3,#00e700,#ffbd00,#ff5d47,#ce8ece
19027,Elkins Park,40.075,-75.1315,56881.0,26164.0,11954.0,34.0,9642.0,PA,Philadelphia,#6fabcd,#00e100,#ffc100,#ff7357,#ca8aca
19028,Edgemont,39.9748,-75.4505,70220.0,50994.0,32129.0,32.0,20174.0,PA,Philadelphia,#1d6fab,#00cb00,#ffc800,#ff271e,#ab64ab
19029,Essington,39.8621,-75.2971,43413.0,21520.0,8784.0,33.0,7149.0,PA,Philadelphia,#7fb6d3,#00f700,#ffc400,#ff8465,#cf8fcf
19030,Fairless Hills,40.1748,-74.8519,43077.0,19358.0,9909.0,37.0,10372.0,PA,Philadelphia,#86bbd6,#00f700,#ffb600,#ff6d53,#cd8dcd
19031,Flourtown,40.1068,-75.2115,54299.0,48129.0,38042.0,32.0,20150.0,PA,Philadelphia,#2676af,#00e500,#ffc800,#ff281e,#a259a2
19032,Folcroft,39.8905,-75.2821,55259.0,29902.0,10397.0,34.0,10677.0,PA,Philadelphia,#63a2c8,#00e400,#ffc100,#ff6b52,#cd8ccd
19033,Folsom,39.8901,-75.3296,48166.0,21335.0,7202.0,37.0,7976.0,PA,Philadelphia,#7fb7d3,#00ef00,#ffb600,#ff7f60,#d292d2
19034,Fort Washington,40.1386,-75.2022,54087.0,44475.0,20988.0,33.0,17595.0,PA,Philadelphia,#327fb4,#00e600,#ffc400,#ff3a2c,#bc79bc
19035,Gladwyne,40.0451,-75.2821,56400.0,21724.0,12458.0,38.0,7514.0,PA,Philadelphia,#7eb6d3,#00e200,#ffb300,#ff8263,#ca89ca
19036,Glenolden,39.9048,-75.2946,50429.0,24978.0,7028.0,36.0,8951.0,PA,Philadelphia,#73aece,#00ec00,#ffba00,#ff785b,#d293d2
19037,Glen Riddle Lima,39.934,-75.406,42079.0,18587.0,8418.0,36.0,8278.0,PA,Philadelphia,#88bdd7,#00f900,#ffba00,#ff7c5f,#d090d0
19038,Glenside,40.1096,-75.155,50810.0,17659.0,14573.0,35.0,9057.0,PA,Philadelphia,#8cbfd8,#00eb00,#ffbd00,#ff775b,#c685c6
19039,Gradyville,39.9432,-75.4694,51547.0,22847.0,11794.0,37.0,10773.0,PA,Philadelphia,#7ab3d1,#00ea00,#ffb600,#ff6b51,#cb8acb
19040,Hatboro,40.1785,-75.1072,63556.0,43817.0,35836.0,34.0,19415.0,PA,Philadelphia,#3580b5,#00d600,#ffc100,#ff2d22,#a55da5
19041,Haverford,40.0097,-75.3121,48524.0,23356.0,7547.0,37.0,12316.0,PA,Philadelphia,#79b2d0,#00ef00,#ffb600,#ff6049,#d192d1
19043,Holmes,39.9003,-75.3087,43433.0,24450.0,9084.0,34.0,9937.0,PA,Philadelphia,#75afcf,#00f700,#ffc100,#ff7156,#cf8fcf
19044,Horsham,40.1821,-75.1479,48316.0,23156.0,8784.0,32.0,12151.0,PA,Philadelphia,#79b2d1,#00ef00,#ffc800,#ff614a,#cf8fcf
19046,Jenkintown,40.098,-75.1078,44416.0,29439.0,9129.0,36.0,11670.0,PA,Philadelphia,#64a3c8,#00f500,#ffba00,#ff644c,#cf8fcf
19047,Langhorne,40.1813,-74.9104,54118.0,31710.0,11130.0,37.0,10252.0,PA,Philadelphia,#5d9dc5,#00e600,#ffb600,#ff6e54,#cc8bcc
19048,Langhorne,40.1735,-74.9246,48559.0,30350.0,7741.0,34.0,11303.0,PA,Philadelphia,#61a1c7,#00ef00,#ffc100,#ff674e,#d191d1
19049,Langhorne,40.1746,-74.9227,47122.0,29101.0,5924.0,32.0,12930.0,PA,Philadelphia,#66a4c9,#00f100,#ffc800,#ff5b45,#d495d4
19050,Lansdowne,39.9375,-75.2637,45557.0,20477.0,6803.0,35.0,7412.0,PA,Philadelphia,#82b9d4,#00f300,#ffbd00,#ff8363,#d293d2
19052,Lenni,39.8942,-75.4456,47127.0,40433.0,18671.0,39.0,18148.0,PA,Philadelphia,#4088ba,#00f100,#ffaf00,#ff3629,#c07dc0
19053,Feasterville Trevose,40.1547,-74.9904,45971.0,22785.0,7568.0,32.0,12934.0,PA,Philadelphia,#7ab3d1,#00f300,#ffc800,#ff5b45,#d192d1
19054,Levittown,40.1681,-74.8231,52954.0,28438.0,12893.0,35.0,7510.0,PA,Philadelphia,#68a5ca,#00e700,#ffbd00,#ff8263,#c988c9
19055,Levittown,40.1483,-74.8371,66795.0,19958.0,13288.0,32.0,7873.0,PA,Philadelphia,#84bad5,#00d100,#ffc800,#ff7f61,#c887c8
19056,Levittown,40.1519,-74.8826,49843.0,17799.0,8862.0,35.0,11059.0,PA,Philadelphia,#8bbfd8,#00ec00,#ffbd00,#ff6950,#cf8fcf
19057,Levittown,40.1434,-74.8614,43532.0,31925.0,13542.0,37.0,9572.0,PA,Philadelphia,#5c9dc5,#00f700,#ffb600,#ff7358,#c887c8
19058,Levittown,40.1551,-74.8288,47794.0,59814.0,53228.0,35.0,23488.0,PA,Philadelphia,#005aa0,#00f000,#ffbd00,#ff100c,#8a3c8a
19060,Garnet Valley,39.852,-75.5007,50975.0,23578.0,13197.0,34.0,12326.0,PA,Philadelphia,#78b1d0,#00eb00,#ffc100,#ff6049,#c887c8
19061,Marcus Hook,39.8295,-75.4354,66276.0,55396.0,58969.0,36.0,22507.0,PA,Philadelphia,#0e64a5,#00d200,#ffba00,#ff1711,#823282
19063,Media,39.9188,-75.3991,44224.0,20153.0,6681.0,37.0,11341.0,PA,Philadelphia,#83b9d5,#00f600,#ffb600,#ff674e,#d293d2
19064,Springfield,39.9296,-75.3338,71160.0,34843.0,19601.0,34.0,15669.0,PA,Philadelphia,#5296c1,#00ca00,#ffc100,#ff4837,#be7bbe
19065,Media,39.9211,-75.3861,53392.0,18936.0,9850.0,34.0,12812.0,PA,Philadelphia,#87bcd6,#00e700,#ffc100,#ff5c46,#ce8dce
19066,Merion Station,40.003,-75.2503,51746.0,19102.0,8639.0,36.0,10509.0,PA,Philadelphia,#87bcd6,#00e900,#ffba00,#ff6c53,#cf90cf
19067,Morrisville,40.2084,-74.8291,59125.0,28449.0,8051.0,34.0,12930.0,PA,Philadelphia,#68a5ca,#00dd00,#ffc100,#ff5b45,#d091d0
19070,Morton,39.9063,-75.3238,40597.0,35761.0,13355.0,37.0,14046.0,PA,Philadelphia,#4f94c0,#00fc00,#ffb600,#ff533f,#c887c8
19072,Narberth,40.0177,-75.2594,55557.0,19029.0,7036.0,34.0,11667.0,PA,Philadelphia,#87bcd6,#00e300,#ffc100,#ff644c,#d293d2
