zip_code,state,county,lat,lon,city,population,median_income,median_age,housing_units,density,pop_color,income_color,age_color,housing_color,density_color
08858,NJ,Hunterdon,40.6726,-74.7474,Oldwick,24803.0,91221.0,39.0,9351.0,2651.0,#74aecf,#00a900,#ffaf00,#ff7559,#d99bd9
08859,NJ,Hunterdon,40.4587,-74.305,Parlin,9713.0,131412.0,40.0,3759.0,301.0,#a6d3e3,#006800,#ffac00,#ff9d77,#dc9fdc
08861,NJ,Hunterdon,40.5176,-74.2754,Perth Amboy,13090.0,110045.0,44.0,4855.0,258.0,#9bcbde,#008a00,#ff9e00,#ff9571,#dc9fdc
08862,NJ,Hunterdon,40.43,-74.4173,Perth Amboy,27282.0,61563.0,37.0,9875.0,3503.0,#6ca8cb,#00d900,#ffb600,#ff7156,#d799d7
08863,NJ,Hunterdon,40.5393,-74.3117,Fords,12203.0,121446.0,44.0,5642.0,468.0,#9ecddf,#007800,#ff9e00,#ff8f6d,#dc9fdc
08865,NJ,Hunterdon,40.7079,-75.1507,Phillipsburg,11641.0,99541.0,45.0,3641.0,346.0,#a0cee0,#009c00,#ff9b00,#ff9e78,#dc9fdc
08867,NJ,Hunterdon,40.5992,-74.9576,Pittstown,11034.0,121913.0,45.0,4400.0,400.0,#a2d0e1,#007700,#ff9b00,#ff9874,#dc9fdc
08868,NJ,Hunterdon,40.5655,-74.9389,Quakertown,13612.0,110826.0,42.0,4207.0,377.0,#99c9de,#008900,#ffa500,#ff9a75,#dc9fdc
08869,NJ,Hunterdon,40.5711,-74.6377,Raritan,8654.0,102196.0,41.0,6028.0,340.0,#a9d5e4,#009700,#ffa900,#ff8d6b,#dc9fdc
08870,NJ,Hunterdon,40.5687,-74.7377,Readington,24201.0,76116.0,39.0,9337.0,2030.0,#76b0cf,#00c200,#ffaf00,#ff7559,#da9cda
08871,NJ,Hunterdon,40.43,-74.4173,Sayreville,11665.0,127888.0,43.0,3531.0,267.0,#9fcee0,#006d00,#ffa200,#ff9e79,#dc9fdc
08872,NJ,Hunterdon,40.46,-74.3478,Sayreville,15114.0,98752.0,46.0,5434.0,414.0,#94c6dc,#009d00,#ff9700,#ff916e,#dc9fdc
08873,NJ,Hunterdon,40.5007,-74.5013,Somerset,15494.0,119212.0,40.0,3571.0,339.0,#93c5db,#007b00,#ffac00,#ff9e78,#dc9fdc
08875,NJ,Hunterdon,40.4976,-74.4885,Somerset,9465.0,98012.0,44.0,4710.0,434.0,#a7d3e3,#009e00,#ff9e00,#ff9672,#dc9fdc
08876,NJ,Hunterdon,40.588,-74.6874,Somerville,11715.0,116673.0,44.0,5338.0,318.0,#9fcee0,#008000,#ff9e00,#ff916f,#dc9fdc
08879,NJ,Hunterdon,40.464,-74.2742,South Amboy,11153.0,126518.0,40.0,5915.0,482.0,#a1cfe1,#007000,#ffac00,#ff8d6c,#dc9fdc
08880,NJ,Hunterdon,40.5523,-74.5311,South Bound Brook,12495.0,99089.0,42.0,5211.0,421.0,#9dccdf,#009c00,#ffa500,#ff926f,#dc9fdc
08882,NJ,Hunterdon,40.4444,-74.3801,South River,16648.0,85523.0,40.0,6347.0,3722.0,#8fc2da,#00b200,#ffac00,#ff8a69,#d799d7
08884,NJ,Hunterdon,40.3847,-74.3894,Spotswood,13469.0,117221.0,43.0,6219.0,281.0,#99cade,#007f00,#ffa200,#ff8b6a,#dc9fdc
08885,NJ,Hunterdon,40.5764,-74.8311,Stanton,9201.0,126230.0,43.0,4844.0,337.0,#a8d4e4,#007000,#ffa200,#ff9571,#dc9fdc
08886,NJ,Hunterdon,40.6937,-75.111,Stewartsville,16599.0,90923.0,37.0,6781.0,2129.0,#8fc2da,#00aa00,#ffb600,#ff8767,#da9cda
08887,NJ,Hunterdon,40.5206,-74.7946,Three Bridges,8991.0,108871.0,43.0,4856.0,250.0,#a8d4e4,#008c00,#ffa200,#ff9571,#dc9fdc
08888,NJ,Hunterdon,40.6194,-74.7406,Whitehouse,10956.0,115781.0,43.0,4176.0,278.0,#a2d0e1,#008100,#ffa200,#ff9a75,#dc9fdc
08889,NJ,Hunterdon,40.6156,-74.7724,Whitehouse Station,15484.0,114255.0,46.0,6182.0,376.0,#93c5db,#008400,#ff9700,#ff8b6a,#dc9fdc
08890,NJ,Hunterdon,40.5361,-74.5789,Zarephath,38616.0,68760.0,43.0,14305.0,6446.0,#468dbc,#00ce00,#ffa200,#ff513e,#d394d3
08899,NJ,Hunterdon,40.5203,-74.4205,Edison,8989.0,103572.0,42.0,5242.0,242.0,#a8d4e4,#009500,#ffa500,#ff926f,#dc9fdc
08501,NJ,Mercer,40.1589,-74.5909,Allentown,18781.0,93750.0,37.0,7083.0,2103.0,#88bdd7,#00a500,#ffb600,#ff8565,#da9cda
08502,NJ,Mercer,40.4483,-74.6557,Belle Mead,20438.0,73025.0,42.0,4911.0,1403.0,#82b9d4,#00c700,#ffa500,#ff9471,#db9ddb
08504,NJ,Mercer,40.4076,-74.7027,Blawenburg,13599.0,85784.0,42.0,8313.0,1590.0,#99c9de,#00b200,#ffa500,#ff7c5f,#da9dda
08505,NJ,Mercer,40.1431,-74.7032,Bordentown,13570.0,83985.0,41.0,5170.0,1393.0,#99c9de,#00b500,#ffa900,#ff9370,#db9ddb
08510,NJ,Mercer,40.147,-74.609,Millstone Township,18132.0,76838.0,42.0,5275.0,1762.0,#8abed8,#00c100,#ffa500,#ff926f,#da9dda
08511,NJ,Mercer,40.0481,-74.5595,Cookstown,13301.0,72743.0,38.0,7706.0,1120.0,#9acade,#00c700,#ffb300,#ff8162,#db9edb
08512,NJ,Mercer,40.3039,-74.5065,Cranbury,20631.0,76712.0,39.0,6128.0,2371.0,#82b8d4,#00c100,#ffaf00,#ff8c6a,#d99bd9
08514,NJ,Mercer,40.1399,-74.465,Cream Ridge,14310.0,79827.0,36.0,6886.0,2362.0,#97c8dd,#00bc00,#ffba00,#ff8666,#d99bd9
08515,NJ,Mercer,40.1151,-74.6393,Chesterfield,13597.0,72738.0,36.0,7653.0,2206.0,#99c9de,#00c700,#ffba00,#ff8162,#d99cd9
08518,NJ,Mercer,40.118,-74.8055,Florence,16668.0,94830.0,41.0,5509.0,2357.0,#8fc2d9,#00a300,#ffa900,#ff906e,#d99bd9
08520,NJ,Mercer,40.2669,-74.525,Hightstown,14422.0,86034.0,40.0,8245.0,1200.0,#96c7dd,#00b200,#ffac00,#ff7d5f,#db9edb
08525,NJ,Mercer,40.3902,-74.771,Hopewell,12951.0,76781.0,36.0,6517.0,1639.0,#9bcbde,#00c100,#ffba00,#ff8968,#da9dda
08526,NJ,Mercer,40.1623,-74.4759,Imlaystown,17616.0,74497.0,39.0,5998.0,1727.0,#8cc0d8,#00c400,#ffaf00,#ff8d6b,#da9dda
08527,NJ,Mercer,40.121,-74.3017,Jackson,17138.0,90583.0,37.0,8128.0,1092.0,#8dc1d9,#00aa00,#ffb600,#ff7e60,#db9edb
08528,NJ,Mercer,40.3828,-74.6096,Kingston,18464.0,92926.0,39.0,7235.0,1641.0,#89bed7,#00a600,#ffaf00,#ff8464,#da9dda
08530,NJ,Mercer,40.3731,-74.9266,Lambertville,21498.0,84933.0,42.0,7086.0,1090.0,#7fb6d3,#00b300,#ffa500,#ff8565,#db9edb
08533,NJ,Mercer,40.0713,-74.5067,New Egypt,18795.0,83286.0,42.0,5118.0,1293.0,#88bdd7,#00b600,#ffa500,#ff9370,#db9ddb
08534,NJ,Mercer,40.3339,-74.7944,Pennington,14929.0,78107.0,36.0,8420.0,1824.0,#95c6dc,#00be00,#ffba00,#ff7b5e,#da9cda
08535,NJ,Mercer,40.2739,-74.7162,Millstone Township,14182.0,86333.0,38.0,5295.0,1619.0,#97c8dd,#00b100,#ffb300,#ff926f,#da9dda
08536,NJ,Mercer,40.3324,-74.5688,Plainsboro,15651.0,82185.0,38.0,7546.0,1114.0,#92c4db,#00b800,#ffb300,#ff8263,#db9edb
08540,NJ,Mercer,40.3666,-74.6408,Princeton,20129.0,73404.0,40.0,7540.0,2396.0,#83bad5,#00c600,#ffac00,#ff8263,#d99bd9
08541,NJ,Mercer,40.3487,-74.659,Princeton,18561.0,97247.0,42.0,7231.0,2376.0,#89bdd7,#009f00,#ffa500,#ff8464,#d99bd9
08542,NJ,Mercer,40.3535,-74.6594,Princeton,16828.0,83048.0,37.0,5160.0,1226.0,#8ec1d9,#00b600,#ffb600,#ff9370,#db9edb
08543,NJ,Mercer,40.2805,-74.712,Princeton,21054.0,91373.0,42.0,7736.0,2069.0,#80b7d4,#00a900,#ffa500,#ff8062,#da9cda
08544,NJ,Mercer,40.3492,-74.6528,Princeton,17593.0,72538.0,41.0,7761.0,1284.0,#8cc0d8,#00c800,#ffa900,#ff8062,#db9ddb
08550,NJ,Mercer,40.2669,-74.6511,Princeton Junction,20986.0,74949.0,40.0,4907.0,1307.0,#80b7d4,#00c400,#ffac00,#ff9571,#db9ddb
08551,NJ,Mercer,40.4459,-74.8288,Ringoes,22077.0,82126.0,37.0,7569.0,2036.0,#7db5d2,#00b800,#ffb600,#ff8163,#da9cda
08553,NJ,Mercer,40.401,-74.64,Rocky Hill,19252.0,91529.0,39.0,6524.0,1740.0,#86bcd6,#00a900,#ffaf00,#ff8968,#da9dda
08554,NJ,Mercer,40.1154,-74.7772,Roebling,21597.0,86513.0,38.0,5544.0,1252.0,#7eb6d3,#00b100,#ffb300,#ff906e,#db9edb
08555,NJ,Mercer,40.2214,-74.4747,Roosevelt,21450.0,93829.0,42.0,7294.0,1118.0,#7fb6d3,#00a500,#ffa500,#ff8364,#db9edb
08556,NJ,Mercer,40.42,-74.9886,Rosemont,15510.0,77325.0,40.0,7526.0,1789.0,#93c5db,#00c000,#ffac00,#ff8263,#da9dda
08557,NJ,Mercer,40.4459,-74.9435,Sergeantsville,14474.0,78986.0,38.0,8533.0,1249.0,#96c7dc,#00bd00,#ffb300,#ff7b5d,#db9edb
08558,NJ,Mercer,40.4173,-74.6938,Skillman,19177.0,90061.0,38.0,8187.0,1922.0,#86bcd6,#00ab00,#ffb300,#ff7d5f,#da9cda
08559,NJ,Mercer,40.4397,-74.9554,Stockton,13853.0,86235.0,39.0,5331.0,1815.0,#98c9dd,#00b100,#ffaf00,#ff916f,#da9cda
08560,NJ,Mercer,40.3077,-74.8655,Titusville,12305.0,89502.0,40.0,7143.0,1247.0,#9dccdf,#00ac00,#ffac00,#ff8565,#db9edb
08561,NJ,Mercer,40.2423,-74.5787,Windsor,16668.0,77176.0,38.0,7739.0,2490.0,#8fc2d9,#00c000,#ffb300,#ff8062,#d99bd9
08562,NJ,Mercer,40.072,-74.5731,Wrightstown,19211.0,89203.0,36.0,5175.0,1739.0,#86bcd6,#00ac00,#ffba00,#ff9370,#da9dda
08601,NJ,Mercer,40.2805,-74.712,Trenton,16825.0,76639.0,38.0,8616.0,1893.0,#8ec1d9,#00c100,#ffb300,#ff7a5d,#da9cda
08602,NJ,Mercer,40.2805,-74.712,Trenton,20136.0,83539.0,41.0,6293.0,1900.0,#83b9d5,#00b600,#ffa900,#ff8b6a,#da9cda
08603,NJ,Mercer,40.2805,-74.712,Trenton,12519.0,73858.0,40.0,6268.0,1976.0,#9dccdf,#00c500,#ffac00,#ff8b6a,#da9cda
08604,NJ,Mercer,40.2805,-74.712,Trenton,21598.0,88076.0,36.0,7209.0,2272.0,#7eb6d3,#00ae00,#ffba00,#ff8465,#d99cd9
08605,NJ,Mercer,40.2805,-74.712,Trenton,16168.0,84562.0,38.0,6808.0,2060.0,#90c3da,#00b400,#ffb300,#ff8767,#da9cda
08606,NJ,Mercer,40.2805,-74.712,Trenton,17594.0,97466.0,38.0,7571.0,2197.0,#8cc0d8,#009f00,#ffb300,#ff8163,#d99cd9
08607,NJ,Mercer,40.2805,-74.712,Trenton,19347.0,89426.0,38.0,8131.0,1250.0,#86bbd6,#00ac00,#ffb300,#ff7d60,#db9edb
08608,NJ,Mercer,40.2204,-74.7622,Trenton,18971.0,92392.0,38.0,5419.0,2400.0,#87bcd6,#00a700,#ffb300,#ff916e,#d99bd9
08609,NJ,Mercer,40.2248,-74.741,Trenton,21402.0,72441.0,41.0,5128.0,1213.0,#7fb6d3,#00c800,#ffa900,#ff9370,#db9edb
08610,NJ,Mercer,40.2016,-74.705,Trenton,14740.0,86400.0,40.0,5705.0,1272.0,#95c7dc,#00b100,#ffac00,#ff8f6d,#db9edb
08611,NJ,Mercer,40.2171,-74.7429,Trenton,13031.0,76426.0,42.0,7806.0,2185.0,#9bcbde,#00c100,#ffa500,#ff8061,#d99cd9
08618,NJ,Mercer,40.2377,-74.7821,Trenton,18568.0,74236.0,40.0,5733.0,1880.0,#89bdd7,#00c500,#ffac00,#ff8f6d,#da9cda
08619,NJ,Mercer,40.2418,-74.6962,Trenton,16965.0,88038.0,41.0,8239.0,2353.0,#8ec1d9,#00ae00,#ffa900,#ff7d5f,#d99bd9
08620,NJ,Mercer,40.167,-74.6488,Trenton,16018.0,72790.0,40.0,8780.0,1440.0,#91c3da,#00c700,#ffac00,#ff795c,#db9ddb
08625,NJ,Mercer,40.2805,-74.712,Trenton,11933.0,75904.0,41.0,8143.0,1392.0,#9fcde0,#00c200,#ffa900,#ff7d5f,#db9ddb
08628,NJ,Mercer,40.2655,-74.8168,Trenton,14916.0,86251.0,36.0,6131.0,1448.0,#95c6dc,#00b100,#ffba00,#ff8c6a,#db9ddb
08629,NJ,Mercer,40.2196,-74.7334,Trenton,16626.0,85114.0,36.0,5782.0,1508.0,#8fc2da,#00b300,#ffba00,#ff8e6c,#da9dda
08638,NJ,Mercer,40.251,-74.7627,Trenton,20727.0,81931.0,41.0,7104.0,1184.0,#81b8d4,#00b800,#ffa900,#ff8565,#db9edb
08640,NJ,Mercer,40.2171,-74.7429,Joint Base Mdl,20548.0,74520.0,42.0,5202.0,1972.0,#82b8d4,#00c400,#ffa500,#ff9270,#da9cda
08641,NJ,Mercer,40.2171,-74.7429,Joint Base Mdl,16351.0,74986.0,41.0,7305.0,2389.0,#90c3da,#00c400,#ffa900,#ff8364,#d99bd9
08644,NJ,Mercer,40.2171,-74.7429,Trenton,15739.0,76230.0,38.0,6397.0,2018.0,#92c4db,#00c100,#ffb300,#ff8a69,#da9cda
08645,NJ,Mercer,40.2805,-74.712,Trenton,15036.0,76656.0,37.0,5428.0,2401.0,#94c6dc,#00c100,#ffb600,#ff916e,#d99bd9
08646,NJ,Mercer,40.2805,-74.712,Trenton,17842.0,93618.0,38.0,4782.0,1473.0,#8bbfd8,#00a500,#ffb300,#ff9572,#db9ddb
08647,NJ,Mercer,40.2805,-74.712,Trenton,14233.0,87798.0,41.0,4807.0,2248.0,#97c8dd,#00af00,#ffa900,#ff9572,#d99cd9
08648,NJ,Mercer,40.2171,-74.7429,Lawrence Township,18252.0,87978.0,37.0,6827.0,1739.0,#8abed7,#00ae00,#ffb600,#ff8767,#da9dda
08650,NJ,Mercer,40.2805,-74.712,Trenton,19356.0,94784.0,42.0,4960.0,1865.0,#86bbd6,#00a300,#ffa500,#ff9471,#da9cda
08666,NJ,Mercer,40.2805,-74.712,Trenton,16146.0,90096.0,38.0,5345.0,1505.0,#91c3da,#00ab00,#ffb300,#ff916f,#da9dda
08690,NJ,Mercer,40.2336,-74.6576,Trenton,15158.0,78972.0,40.0,5385.0,1183.0,#94c6dc,#00bd00,#ffac00,#ff916f,#db9edb
08691,NJ,Mercer,40.2197,-74.5939,Trenton,18007.0,87723.0,38.0,5496.0,1736.0,#8abfd8,#00af00,#ffb300,#ff906e,#da9dda
08695,NJ,Mercer,40.2805,-74.712,Trenton,17109.0,77058.0,36.0,6772.0,2133.0,#8dc1d9,#00c000,#ffba00,#ff8767,#da9cda
08801,NJ,Middlesex,40.6287,-74.8855,Annandale,18171.0,87194.0,39.0,9162.0,2116.0,#8abed7,#00b000,#ffaf00,#ff765a,#da9cda
08802,NJ,Middlesex,40.695,-75.0281,Asbury,24560.0,84929.0,40.0,6328.0,2683.0,#75afcf,#00b300,#ffac00,#ff8a69,#d99bd9
08803,NJ,Middlesex,40.5218,-75.006,Baptistown,16042.0,82814.0,38.0,6052.0,2651.0,#91c3da,#00b700,#ffb300,#ff8c6b,#d99bd9
08804,NJ,Middlesex,40.6437,-75.0966,Bloomsbury,20573.0,75484.0,37.0,7432.0,2381.0,#82b8d4,#00c300,#ffb600,#ff8263,#d99bd9
08805,NJ,Middlesex,40.5681,-74.5397,Bound Brook,16673.0,92122.0,38.0,6476.0,2239.0,#8fc2d9,#00a800,#ffb300,#ff8969,#d99cd9
08807,NJ,Middlesex,40.5904,-74.6267,Bridgewater,17084.0,80996.0,35.0,8569.0,3064.0,#8dc1d9,#00ba00,#ffbd00,#ff7a5d,#d89ad8
08808,NJ,Middlesex,40.732,-75.0516,Broadway,16864.0,88606.0,41.0,6792.0,3243.0,#8ec1d9,#00ad00,#ffa900,#ff8767,#d89ad8
08809,NJ,Middlesex,40.6412,-74.9088,Clinton,25650.0,75753.0,40.0,10142.0,2973.0,#71accd,#00c200,#ffac00,#ff6f55,#d89ad8
08810,NJ,Middlesex,40.3825,-74.5111,Dayton,22361.0,58041.0,37.0,9002.0,2234.0,#7cb4d2,#00df00,#ffb600,#ff775b,#d99cd9
08812,NJ,Middlesex,40.5897,-74.4639,Dunellen,21375.0,95995.0,35.0,10125.0,3660.0,#7fb6d3,#00a100,#ffbd00,#ff6f55,#d799d7
08816,NJ,Middlesex,40.4284,-74.4064,East Brunswick,18217.0,97708.0,40.0,9060.0,3119.0,#8abed7,#009f00,#ffac00,#ff775b,#d89ad8
08817,NJ,Middlesex,40.5171,-74.3973,Edison,20130.0,77588.0,37.0,7684.0,3249.0,#83bad5,#00bf00,#ffb600,#ff8162,#d89ad8
08818,NJ,Middlesex,40.43,-74.4173,Edison,38015.0,80291.0,43.0,13228.0,7620.0,#488ebd,#00bb00,#ffa200,#ff5944,#d192d1
08820,NJ,Middlesex,40.578,-74.3589,Edison,23457.0,100000.0,39.0,8082.0,3676.0,#78b1d0,#009b00,#ffaf00,#ff7e60,#d799d7
08821,NJ,Middlesex,40.517,-74.6843,Flagtown,22925.0,94562.0,35.0,9249.0,3405.0,#7ab3d1,#00a400,#ffbd00,#ff7559,#d89ad8
08822,NJ,Middlesex,40.518,-74.8453,Flemington,15389.0,79826.0,42.0,6306.0,1564.0,#93c5db,#00bc00,#ffa500,#ff8b6a,#da9dda
08823,NJ,Middlesex,40.4421,-74.5369,Franklin Park,23153.0,87740.0,38.0,10518.0,2651.0,#79b2d1,#00af00,#ffb300,#ff6c53,#d99bd9
08824,NJ,Middlesex,40.4208,-74.5529,Kendall Park,25880.0,86937.0,41.0,8957.0,2620.0,#70accd,#00b000,#ffa900,#ff785b,#d99bd9
08825,NJ,Middlesex,40.5208,-75.0325,Frenchtown,18239.0,79449.0,41.0,8210.0,2524.0,#8abed7,#00bc00,#ffa900,#ff7d5f,#d99bd9
08826,NJ,Middlesex,40.7134,-74.9162,Glen Gardner,44975.0,82961.0,41.0,17125.0,6015.0,#317db3,#00b700,#ffa900,#ff3d2f,#d495d4
08827,NJ,Middlesex,40.6774,-74.9622,Hampton,16244.0,98424.0,37.0,8192.0,3295.0,#90c3da,#009d00,#ffb600,#ff7d5f,#d89ad8
08828,NJ,Middlesex,40.3777,-74.4204,Helmetta,17581.0,93036.0,40.0,9114.0,2545.0,#8cc0d8,#00a600,#ffac00,#ff765a,#d99bd9
08829,NJ,Middlesex,40.6684,-74.8937,High Bridge,26501.0,88283.0,36.0,9414.0,3853.0,#6eaacc,#00ae00,#ffba00,#ff7459,#d799d7
08830,NJ,Middlesex,40.5716,-74.3167,Iselin,33288.0,91877.0,38.0,12050.0,9145.0,#589ac3,#00a800,#ffb300,#ff614a,#cf8fcf
08831,NJ,Middlesex,40.3192,-74.4285,Monroe Township,17734.0,93373.0,37.0,6387.0,3286.0,#8bbfd8,#00a600,#ffb600,#ff8a69,#d89ad8
08832,NJ,Middlesex,40.5192,-74.3021,Keasbey,26665.0,78125.0,37.0,8138.0,2241.0,#6eaacc,#00be00,#ffb600,#ff7d60,#d99cd9
08833,NJ,Middlesex,40.6466,-74.829,Lebanon,15662.0,97748.0,35.0,9583.0,2811.0,#92c4db,#009e00,#ffbd00,#ff7358,#d89bd8
08834,NJ,Middlesex,40.5637,-74.9494,Little York,19179.0,56560.0,40.0,7082.0,4289.0,#86bcd6,#00e200,#ffac00,#ff8565,#d698d6
08835,NJ,Middlesex,40.5399,-74.5934,Manville,22818.0,85065.0,35.0,10602.0,3348.0,#7ab3d1,#00b300,#ffbd00,#ff6c52,#d89ad8
08836,NJ,Middlesex,40.6,-74.5572,Martinsville,24342.0,84273.0,35.0,10267.0,1973.0,#75afcf,#00b400,#ffbd00,#ff6e54,#da9cda
08837,NJ,Middlesex,40.5325,-74.3375,Edison,25571.0,83966.0,36.0,6727.0,2422.0,#71acce,#00b500,#ffba00,#ff8867,#d99bd9
08840,NJ,Middlesex,40.5449,-74.3517,Metuchen,15652.0,86708.0,37.0,7432.0,2101.0,#92c4db,#00b000,#ffb600,#ff8263,#da9cda
08844,NJ,Middlesex,40.4775,-74.6272,Hillsborough,24767.0,86316.0,35.0,6645.0,1996.0,#74aecf,#00b100,#ffbd00,#ff8868,#da9cda
08846,NJ,Middlesex,40.5759,-74.5008,Middlesex,28082.0,57920.0,38.0,10304.0,6554.0,#69a6ca,#00df00,#ffb300,#ff6e54,#d394d3
08848,NJ,Middlesex,40.5929,-75.1025,Milford,22899.0,77234.0,37.0,6860.0,3810.0,#7ab3d1,#00c000,#ffb600,#ff8766,#d799d7
08850,NJ,Middlesex,40.4493,-74.439,Milltown,26025.0,94004.0,41.0,10774.0,4314.0,#70abcd,#00a500,#ffa900,#ff6b51,#d698d6
08852,NJ,Middlesex,40.3869,-74.5558,Monmouth Junction,21753.0,87635.0,36.0,5951.0,3644.0,#7eb6d3,#00af00,#ffba00,#ff8d6b,#d799d7
08853,NJ,Middlesex,40.5293,-74.7401,Neshanic Station,23176.0,95528.0,41.0,10232.0,3708.0,#79b2d1,#00a200,#ffa900,#ff6e54,#d799d7
08854,NJ,Middlesex,40.5515,-74.459,Piscataway,42027.0,55956.0,43.0,16085.0,11231.0,#3b85b7,#00e300,#ffa200,#ff4534,#cb8bcb
08855,NJ,Middlesex,40.43,-74.4173,Piscataway,16337.0,87324.0,37.0,6156.0,3587.0,#90c3da,#00af00,#ffb600,#ff8c6a,#d799d7
08857,NJ,Middlesex,40.398,-74.3236,Old Bridge,26342.0,89242.0,35.0,8775.0,2187.0,#6faacc,#00ac00,#ffbd00,#ff795c,#d99cd9
08858,NJ,Middlesex,40.6726,-74.7474,Oldwick,24803.0,91221.0,39.0,9351.0,2651.0,#74aecf,#00a900,#ffaf00,#ff7559,#d99bd9
08859,NJ,Middlesex,40.4587,-74.305,Parlin,15144.0,98843.0,41.0,9770.0,2949.0,#94c6dc,#009d00,#ffa900,#ff7257,#d89ad8
08861,NJ,Middlesex,40.5176,-74.2754,Perth Amboy,20181.0,96515.0,39.0,7513.0,2758.0,#83b9d5,#00a000,#ffaf00,#ff8263,#d99bd9
08862,NJ,Middlesex,40.43,-74.4173,Perth Amboy,27282.0,61563.0,37.0,9875.0,3503.0,#6ca8cb,#00d900,#ffb600,#ff7156,#d799d7
08863,NJ,Middlesex,40.5393,-74.3117,Fords,23101.0,78742.0,37.0,9157.0,3133.0,#79b2d1,#00bd00,#ffb600,#ff765a,#d89ad8
08865,NJ,Middlesex,40.7079,-75.1507,Phillipsburg,15386.0,86835.0,36.0,6983.0,2743.0,#93c5db,#00b000,#ffba00,#ff8666,#d99bd9
08867,NJ,Middlesex,40.5992,-74.9576,Pittstown,21530.0,100336.0,38.0,9383.0,3371.0,#7fb6d3,#009a00,#ffb300,#ff7559,#d89ad8
08868,NJ,Middlesex,40.5655,-74.9389,Quakertown,22670.0,92379.0,40.0,8740.0,2397.0,#7bb3d1,#00a700,#ffac00,#ff795c,#d99bd9
08869,NJ,Middlesex,40.5711,-74.6377,Raritan,22802.0,94343.0,41.0,7570.0,2029.0,#7ab3d1,#00a400,#ffa900,#ff8163,#da9cda
08870,NJ,Middlesex,40.5687,-74.7377,Readington,24201.0,76116.0,39.0,9337.0,2030.0,#76b0cf,#00c200,#ffaf00,#ff7559,#da9cda
08871,NJ,Middlesex,40.43,-74.4173,Sayreville,19238.0,76789.0,35.0,8732.0,3210.0,#86bcd6,#00c100,#ffbd00,#ff795c,#d89ad8
08872,NJ,Middlesex,40.46,-74.3478,Sayreville,26122.0,89933.0,39.0,9913.0,1734.0,#6fabcd,#00ab00,#ffaf00,#ff7156,#da9dda
08873,NJ,Middlesex,40.5007,-74.5013,Somerset,17614.0,84313.0,38.0,10601.0,1722.0,#8cc0d8,#00b400,#ffb300,#ff6c52,#da9dda
08875,NJ,Middlesex,40.4976,-74.4885,Somerset,16498.0,87465.0,35.0,9642.0,2133.0,#8fc2da,#00af00,#ffbd00,#ff7357,#da9cda
08876,NJ,Middlesex,40.588,-74.6874,Somerville,24453.0,82716.0,40.0,7698.0,2621.0,#75afcf,#00b700,#ffac00,#ff8162,#d99bd9
08879,NJ,Middlesex,40.464,-74.2742,South Amboy,25508.0,99458.0,38.0,6250.0,2537.0,#71acce,#009c00,#ffb300,#ff8b6a,#d99bd9
08880,NJ,Middlesex,40.5523,-74.5311,South Bound Brook,26598.0,92259.0,38.0,10475.0,3549.0,#6eaacc,#00a700,#ffb300,#ff6d53,#d799d7
08882,NJ,Middlesex,40.4444,-74.3801,South River,16648.0,85523.0,40.0,6347.0,3722.0,#8fc2da,#00b200,#ffac00,#ff8a69,#d799d7
08884,NJ,Middlesex,40.3847,-74.3894,Spotswood,26243.0,88893.0,39.0,9671.0,2004.0,#6fabcd,#00ad00,#ffaf00,#ff7257,#da9cda
08885,NJ,Middlesex,40.5764,-74.8311,Stanton,20008.0,84431.0,41.0,7692.0,2504.0,#84bad5,#00b400,#ffa900,#ff8162,#d99bd9
08886,NJ,Middlesex,40.6937,-75.111,Stewartsville,16599.0,90923.0,37.0,6781.0,2129.0,#8fc2da,#00aa00,#ffb600,#ff8767,#da9cda
08887,NJ,Middlesex,40.5206,-74.7946,Three Bridges,16341.0,78382.0,38.0,6188.0,2089.0,#90c3da,#00be00,#ffb300,#ff8b6a,#da9cda
08888,NJ,Middlesex,40.6194,-74.7406,Whitehouse,26792.0,95894.0,40.0,9165.0,3007.0,#6da9cc,#00a100,#ffac00,#ff765a,#d89ad8
08889,NJ,Middlesex,40.6156,-74.7724,Whitehouse Station,14792.0,90410.0,38.0,7008.0,2444.0,#95c6dc,#00aa00,#ffb300,#ff8666,#d99bd9
08890,NJ,Middlesex,40.5361,-74.5789,Zarephath,38616.0,68760.0,43.0,14305.0,6446.0,#468dbc,#00ce00,#ffa200,#ff513e,#d394d3
08899,NJ,Middlesex,40.5203,-74.4205,Edison,16105.0,95982.0,40.0,10260.0,3803.0,#91c3da,#00a100,#ffac00,#ff6e54,#d799d7
08901,NJ,Middlesex,40.4891,-74.4482,New Brunswick,21022.0,92186.0,39.0,9273.0,2941.0,#80b7d4,#00a800,#ffaf00,#ff7559,#d89ad8
08902,NJ,Middlesex,40.4538,-74.4823,North Brunswick,26873.0,82766.0,37.0,10004.0,2608.0,#6da9cc,#00b700,#ffb600,#ff7055,#d99bd9
08903,NJ,Middlesex,40.5139,-74.4451,New Brunswick,20725.0,75033.0,36.0,6016.0,3916.0,#81b8d4,#00c300,#ffba00,#ff8d6b,#d799d7
08904,NJ,Middlesex,40.4991,-74.4266,Highland Park,20071.0,92205.0,39.0,7439.0,3707.0,#84bad5,#00a700,#ffaf00,#ff8263,#d799d7
